factor,common,label,prototype,symbol_scope,quintile,event_count,label_mean
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.00854403543250164
close_location,Close strength: close location within the 15m high-low range.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0076683367444652095
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9853372434017595
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9921722113502935
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9882583170254403
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9990215264187867
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9902248289345064
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9042033235581622
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9647749510763209
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9305283757338552
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9628180039138943
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9491691104594331
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.6060606060606061
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6594911937377691
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6262230919765166
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.6859099804305284
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6852394916911045
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0019550342130987292
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0013903833443095566
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.0011157779540594557
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0012498211719569577
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0009364829160291604
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.001135497831318699
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.01024394492552943
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.009572675188867627
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.008288237313036932
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.007669096611697044
ema_gap_atr,Trend separation: EMA50 distance above EMA200 normalized by ATR.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.00776714067079946
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9941348973607038
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9951076320939335
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9843444227005871
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9902152641878669
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9912023460410557
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9521016617790812
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9305283757338552
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9442270058708415
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9383561643835616
atr_pct,Absolute volatility: ATR as a percentage of close.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.946236559139785
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.6480938416422287
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.6722113502935421
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6810176125244618
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.662426614481409
atr_pct,Absolute volatility: ATR as a percentage of close.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.5992179863147605
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0019569471624266144
atr_pct,Absolute volatility: ATR as a percentage of close.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0005250908407776443
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.0008607199302372371
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0010144063809268617
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.0014916017077302116
atr_pct,Absolute volatility: ATR as a percentage of close.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.001936207550550114
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0039788848196046864
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.006410648933701132
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.00903767091584464
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.01066895481230427
atr_pct,Absolute volatility: ATR as a percentage of close.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.013445509290595261
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9941348973607038
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9902152641878669
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9951076320939335
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9892367906066536
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9863147605083089
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.9501466275659824
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.9334637964774951
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.9452054794520548
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.9452054794520548
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.9374389051808406
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.6520039100684262
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.675146771037182
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.6673189823874756
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.6585127201565558
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.6099706744868035
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.0
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.0019550342130987292
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,-0.0006264749621974637
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,-0.0008800188497843251
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,-0.0010344962099481545
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,-0.001313066858620775
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,-0.0019738335119777613
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1023,0.004736234753257028
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1022,0.007006836593868682
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1022,0.008242061914095185
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1022,0.010009733150907432
atr_pct_rank,Symbol-level ATR percentage rank within the available internal dataset.,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1023,0.013545963021697832
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1019,0.9793915603532876
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1019,0.9931305201177625
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1018,0.9970530451866405
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1019,0.9960745829244357
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1019,0.9892051030421982
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,1,1019,0.9018645731108931
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,2,1019,0.9499509322865555
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,3,1018,0.9479371316306483
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,4,1019,0.9371933267909716
volatility_ratio_short_long,Volatility expansion: short ATR level relative to its longer rolling average.,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,all_symbols,5,1019,0.9735034347399412
